,freq,statinfo,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),sex,age,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE
8265,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CY,Cyprus,2013,6.9
8266,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CY,Cyprus,2018,7.8
8267,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CY,Cyprus,2021,7.0
8268,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CY,Cyprus,2022,7.5
8269,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CY,Cyprus,2023,8.1
8270,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CY,Cyprus,2024,8.0
8271,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CZ,Czechia,2013,7.8
8272,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CZ,Czechia,2018,8.3
8273,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CZ,Czechia,2021,8.0
8274,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CZ,Czechia,2022,8.1
8275,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CZ,Czechia,2023,8.1
8276,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,CZ,Czechia,2024,8.1
8277,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DE,Germany,2013,7.7
8278,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DE,Germany,2018,7.7
8279,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DE,Germany,2021,
8280,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DE,Germany,2022,6.6
8281,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DE,Germany,2023,7.3
8282,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DE,Germany,2024,7.4
8283,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DK,Denmark,2013,8.1
8284,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DK,Denmark,2018,7.8
8285,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DK,Denmark,2021,6.6
8286,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DK,Denmark,2022,7.3
8287,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DK,Denmark,2023,7.1
8288,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,DK,Denmark,2024,7.0
8289,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EA20,Euro area – 20 countries (from 2023),2022,7.5
8290,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EA20,Euro area – 20 countries (from 2023),2023,7.6
8291,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EA20,Euro area – 20 countries (from 2023),2024,7.5
8292,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EE,Estonia,2013,7.3
8293,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EE,Estonia,2018,7.8
8294,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EE,Estonia,2021,7.5
8295,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EE,Estonia,2022,7.5
8296,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EE,Estonia,2023,7.5
8297,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EE,Estonia,2024,7.6
8298,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EL,Greece,2013,7.1
8299,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EL,Greece,2018,7.1
8300,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EL,Greece,2021,7.5
8301,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EL,Greece,2022,7.4
8302,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EL,Greece,2023,7.3
8303,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EL,Greece,2024,7.0
8304,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ES,Spain,2013,7.7
8305,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ES,Spain,2018,8.0
8306,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ES,Spain,2021,7.8
8307,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ES,Spain,2022,7.8
8308,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ES,Spain,2023,7.8
8309,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ES,Spain,2024,7.8
8310,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2013,7.7
8311,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2018,7.8
8312,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2021,
8313,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2022,7.5
8314,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2023,7.6
8315,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,EU27_2020,European Union - 27 countries (from 2020),2024,7.6
8316,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FI,Finland,2013,8.2
8317,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FI,Finland,2018,8.1
8318,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FI,Finland,2021,8.0
8319,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FI,Finland,2022,7.6
8320,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FI,Finland,2023,7.2
8321,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FI,Finland,2024,7.6
8322,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FR,France,2013,7.6
8323,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FR,France,2018,7.7
8324,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FR,France,2021,7.1
8325,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FR,France,2022,7.4
8326,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FR,France,2023,7.4
8327,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,FR,France,2024,7.4
8328,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HR,Croatia,2013,7.5
8329,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HR,Croatia,2018,7.9
8330,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HR,Croatia,2021,7.8
8331,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HR,Croatia,2022,7.8
8332,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HR,Croatia,2023,8.1
8333,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HR,Croatia,2024,8.3
8334,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HU,Hungary,2013,7.2
8335,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HU,Hungary,2018,7.4
8336,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HU,Hungary,2021,7.3
8337,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HU,Hungary,2022,7.6
8338,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HU,Hungary,2023,8.2
8339,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,HU,Hungary,2024,7.6
8340,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IE,Ireland,2013,8.0
8341,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IE,Ireland,2018,8.2
8342,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IE,Ireland,2021,6.8
8343,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IE,Ireland,2022,7.2
8344,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IE,Ireland,2023,7.5
8345,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IE,Ireland,2024,7.8
8346,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IS,Iceland,2013,8.3
8347,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IS,Iceland,2018,8.3
8348,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IT,Italy,2013,7.3
8349,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IT,Italy,2018,7.4
8350,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IT,Italy,2021,7.6
8351,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IT,Italy,2022,7.6
8352,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IT,Italy,2023,7.7
8353,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,IT,Italy,2024,7.5
8354,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LT,Lithuania,2013,7.9
8355,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LT,Lithuania,2018,7.5
8356,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LT,Lithuania,2021,7.8
8357,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LT,Lithuania,2022,8.2
8358,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LT,Lithuania,2023,8.0
8359,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LT,Lithuania,2024,8.4
8360,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LU,Luxembourg,2013,7.9
8361,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LU,Luxembourg,2018,8.0
8362,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LU,Luxembourg,2021,7.7
8363,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LU,Luxembourg,2022,7.5
8364,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LU,Luxembourg,2023,7.3
8365,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LU,Luxembourg,2024,7.0
8366,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LV,Latvia,2013,7.5
8367,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LV,Latvia,2018,7.4
8368,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LV,Latvia,2021,7.3
8369,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LV,Latvia,2022,7.7
8370,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LV,Latvia,2023,7.7
8371,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,LV,Latvia,2024,7.6
8372,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ME,Montenegro,2013,7.1
8373,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ME,Montenegro,2018,7.6
8374,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ME,Montenegro,2021,7.3
8375,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,ME,Montenegro,2022,6.4
8376,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MK,North Macedonia,2013,
8377,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MK,North Macedonia,2018,6.9
8378,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MT,Malta,2013,7.5
8379,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MT,Malta,2018,7.8
8380,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MT,Malta,2021,7.3
8381,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MT,Malta,2022,7.9
8382,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MT,Malta,2023,7.3
8383,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,MT,Malta,2024,7.7
8384,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NL,Netherlands,2013,7.9
8385,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NL,Netherlands,2018,7.5
8386,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NL,Netherlands,2021,7.5
8387,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NL,Netherlands,2022,7.5
8388,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NL,Netherlands,2023,7.5
8389,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NL,Netherlands,2024,7.4
8390,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NO,Norway,2013,7.9
8391,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NO,Norway,2018,7.9
8392,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NO,Norway,2021,7.4
8393,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NO,Norway,2022,7.6
8394,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NO,Norway,2023,7.6
8395,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,NO,Norway,2024,7.6
8396,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PL,Poland,2013,8.1
8397,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PL,Poland,2018,8.3
8398,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PL,Poland,2021,7.9
8399,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PL,Poland,2022,8.3
8400,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PL,Poland,2023,7.7
8401,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PL,Poland,2024,7.7
8402,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PT,Portugal,2013,7.4
8403,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PT,Portugal,2018,8.0
8404,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PT,Portugal,2021,
8405,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PT,Portugal,2022,7.7
8406,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PT,Portugal,2023,7.5
8407,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,PT,Portugal,2024,7.8
8408,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),F,Y16-24,RO,Romania,2013,8.1
